Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_0,BusinessTravel_1,BusinessTravel_2,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,Gender_0,Gender_1,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,OverTime_0,OverTime_1,Expected_tenure
31.0,746.0,8.0,4.0,3.0,61.0,3.0,2.0,4.0,4424.0,20682.0,1.0,23.0,4.0,4.0,0.0,11.0,2.0,3.0,11.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.625
35.0,776.0,1.0,4.0,3.0,32.0,2.0,2.0,1.0,1301.6,22413.92,0.0,14.0,3.0,2.0,0.481664,16.0,0.19375999999999993,3.0,15.0,2.0,8.0,0.0,0.60208,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.375
45.0,193.0,6.0,4.0,4.0,52.0,3.0,3.0,1.0,10094.5,13806.8,4.0,14.0,3.0,2.0,0.37806,17.0,4.8903,4.0,0.0,0.0,0.0,0.0,0.12602,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
37.0,397.0,7.0,4.0,1.0,30.0,3.0,3.0,3.0,9432.1,21026.1,4.0,13.0,3.0,1.0,0.677104,16.0,3.0,4.0,5.0,0.0,2.0,0.0,0.84638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
46.0,9.360000000000014,5.0,2.0,2.0,80.0,3.0,2.0,2.0,2681.9,8085.9,8.0,22.0,4.0,4.0,1.0,16.0,4.3391,3.0,4.0,0.0,2.0,0.0,0.46782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0
30.0,192.48000000000002,1.0,1.0,4.0,55.0,2.0,2.0,4.0,1828.4,12700.4,1.0,12.0,3.0,3.0,2.0,10.0,4.2976,2.0,10.0,3.0,0.0,0.0,0.65952,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
35.0,1214.0,1.0,3.0,2.0,30.0,2.0,1.0,3.0,2859.0,26278.0,1.0,18.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.427732255409783
55.0,111.0,1.0,2.0,1.0,70.0,3.0,3.0,4.0,6494.8,14347.8,3.0,14.0,3.0,4.0,1.0,24.0,6.99536,3.0,1.0,1.0,0.0,0.0,0.74884,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
38.0,573.0,6.0,3.0,2.0,79.0,1.0,2.0,4.0,1367.1,11755.1,7.0,12.0,3.0,4.0,3.0,17.0,6.9619,3.0,13.0,1.0,9.0,1.0,0.633904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
34.0,1153.0,1.0,2.0,1.0,94.0,3.0,2.0,2.0,1803.6,16727.44,1.0,15.0,3.0,3.0,0.302568,5.0,1.49572,3.0,5.0,1.0,3.0,0.0,0.50428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1482594503731316
56.0,1400.0,7.0,3.0,4.0,49.0,1.0,3.0,4.0,7260.0,21698.0,4.0,11.0,3.0,1.0,0.0,37.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
23.0,133.38,2.0,1.0,3.0,62.0,3.0,1.0,1.0,283.9000000000001,7479.9,3.0,13.0,3.0,3.0,1.0,3.0,5.0381,3.0,0.0,0.0,0.0,0.0,0.40762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
51.0,432.0,9.0,4.0,4.0,96.0,3.0,1.0,4.0,665.72,15201.8,3.0,23.0,4.0,2.0,2.0,10.0,6.81856,3.0,4.0,0.0,3.0,0.0,0.281856,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
30.0,288.0,2.0,3.0,3.0,99.0,2.0,2.0,4.0,325.0,12003.0,1.0,19.0,3.0,1.0,3.0,11.0,6.827,3.0,11.0,10.0,8.0,0.0,0.61232,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.125
40.0,530.0,1.0,4.0,3.0,78.0,2.0,4.0,2.0,9388.2,10000.2,1.0,22.0,4.0,4.0,1.0,22.0,6.2918400000000005,2.0,22.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
51.0,632.0,21.0,4.0,3.0,71.0,3.0,2.0,4.0,5441.0,8423.0,0.0,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0
30.0,427.94000000000005,4.0,2.0,3.0,63.0,2.0,2.0,2.0,678.6999999999998,15229.7,1.0,12.0,3.0,2.0,3.0,11.0,6.71818,2.0,11.0,2.0,7.0,0.0,0.90606,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
46.0,48.940000000000055,1.0,3.0,3.0,40.0,2.0,3.0,1.0,7727.7,196.69999999999982,2.0,13.0,3.0,3.0,1.0,21.0,6.76718,2.0,10.0,9.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
32.0,1093.0,6.0,4.0,2.0,87.0,3.0,2.0,3.0,5010.0,24301.0,1.0,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
54.0,241.65999999999997,2.0,4.0,1.0,60.0,3.0,3.0,3.0,8672.3,19124.3,9.0,12.0,3.0,1.0,1.0,16.0,6.95068,1.0,4.0,0.0,3.0,0.0,0.97534,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
24.0,118.16000000000008,3.0,2.0,1.0,33.0,3.0,2.0,3.0,1911.9,14431.9,0.0,21.0,4.0,1.0,1.0,4.0,5.0870999999999995,2.0,3.0,0.0,2.0,0.0,0.61742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2649685066432337
28.0,120.0,4.0,3.0,2.0,43.0,3.0,2.0,3.0,4221.0,8863.0,1.0,15.0,3.0,2.0,0.0,5.0,3.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
58.0,682.0,10.0,4.0,4.0,37.0,3.0,4.0,3.0,13872.0,24409.0,0.0,13.0,3.0,3.0,0.0,38.0,1.0,2.0,37.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.431888644309655
44.0,489.0,23.0,3.0,2.0,67.0,3.0,2.0,2.0,619.04,21485.6,4.0,12.0,3.0,3.0,1.0,17.0,6.5573999999999995,4.0,3.0,1.0,2.0,1.0,0.142296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.06
32.0,827.0,1.0,1.0,4.0,71.0,3.0,1.0,1.0,2956.0,15178.0,1.0,13.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2198917998340102
34.0,665.0,6.0,4.0,1.0,41.0,3.0,2.0,3.0,4809.0,12482.0,1.0,14.0,3.0,3.0,0.0,16.0,3.0,3.0,16.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
37.0,458.94000000000005,2.0,2.0,3.0,100.0,2.0,2.0,4.0,2257.7,12944.7,5.0,14.0,3.0,4.0,1.0,17.0,4.9053,4.0,1.0,0.0,0.0,1.0,0.58106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
59.0,416.28,2.0,4.0,3.0,32.0,2.0,5.0,4.0,13825.4,16903.4,9.0,21.0,4.0,4.0,1.0,30.0,6.01116,3.0,3.0,2.0,2.0,1.0,0.802976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
50.0,414.15999999999997,1.0,3.0,1.0,73.0,3.0,5.0,2.0,14667.8,6250.8,3.0,19.0,3.0,1.0,0.70084,28.0,4.5042,2.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
25.0,418.67999999999995,7.0,1.0,4.0,64.0,2.0,1.0,4.0,305.03999999999996,22590.4,1.0,11.0,3.0,3.0,2.0,2.0,6.3066,3.0,2.0,2.0,1.0,0.0,0.516792,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0473356491510706
22.0,534.0,15.0,3.0,2.0,59.0,3.0,1.0,4.0,295.8000000000002,20566.0,1.0,15.0,3.0,3.0,0.38628,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.6438,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03
51.0,641.28,1.0,4.0,1.0,30.0,2.0,3.0,1.0,3410.4,21722.4,3.0,20.0,4.0,3.0,0.81472,23.0,5.0736,2.0,13.0,12.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.625
54.0,142.0,26.0,3.0,4.0,30.0,4.0,4.0,4.0,17328.0,13871.0,2.0,12.0,3.0,3.0,0.0,23.0,3.0,3.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
24.0,160.67999999999995,18.0,1.0,2.0,52.0,3.0,1.0,3.0,358.1999999999998,10841.2,0.0,12.0,3.0,3.0,1.0,6.0,4.4158,3.0,5.0,1.0,2.0,0.0,0.48316,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
34.0,460.28,6.0,4.0,3.0,45.0,2.0,2.0,2.0,1651.4,12146.4,6.0,15.0,3.0,3.0,1.0,12.0,5.8536,3.0,1.0,0.0,0.0,0.0,0.57072,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
37.0,1189.0,3.0,3.0,3.0,87.0,3.0,3.0,4.0,4815.7,12938.619999999999,2.0,12.0,3.0,1.0,0.0,12.0,5.612299999999999,3.0,5.0,1.0,3.0,0.0,0.313476,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
34.0,370.0,5.0,3.0,3.0,45.0,2.0,3.0,1.0,9171.0,3155.0,2.0,12.0,3.0,4.0,0.3936,14.0,6.0,3.0,11.0,5.0,8.0,0.0,0.492,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0
36.0,463.86,11.0,2.0,2.0,92.0,3.0,3.0,4.0,4722.3,17936.3,0.0,14.0,3.0,3.0,1.0,10.0,6.0,3.0,9.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.26
36.0,122.91999999999996,3.0,2.0,1.0,39.0,3.0,1.0,4.0,1503.2,1229.2,5.0,22.0,4.0,1.0,1.0,7.0,3.3318000000000003,3.0,1.0,0.0,0.0,0.0,0.26636,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09
43.0,394.0,26.0,2.0,3.0,92.0,3.0,4.0,4.0,11474.3,14009.3,1.0,12.0,3.0,4.0,2.0,25.0,6.29082,4.0,25.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.530636465350897
30.0,347.29999999999995,23.0,3.0,1.0,96.0,1.0,1.0,3.0,683.5999999999999,17486.5,1.0,25.0,4.0,3.0,3.0,10.0,6.8235,2.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
33.0,162.48000000000002,22.0,2.0,3.0,95.0,3.0,2.0,2.0,3208.4,12542.4,0.0,13.0,3.0,1.0,1.0,8.0,4.9376,4.0,7.0,0.0,7.0,1.0,0.58752,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
51.0,684.0,6.0,3.0,1.0,51.0,3.0,5.0,3.0,16368.7,3293.7,7.0,13.0,3.0,3.0,0.506928,23.0,5.0,3.0,20.0,15.0,15.0,0.0,0.63366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.75
26.0,841.0,6.0,3.0,3.0,46.0,2.0,1.0,2.0,597.46,20349.1,1.0,19.0,3.0,3.0,0.0,5.0,5.9509,2.0,5.0,4.0,3.0,0.0,0.354108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.198519773866202
22.0,5.67999999999995,2.0,1.0,3.0,100.0,3.0,1.0,4.0,169.7199999999998,16357.4,0.0,14.0,3.0,3.0,1.0,3.0,4.9416,3.0,2.0,2.0,1.0,0.0,0.470656,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5169709531437148
49.0,178.27999999999997,20.0,4.0,3.0,96.0,3.0,2.0,1.0,5108.4,4090.4,1.0,14.0,3.0,3.0,0.058344,16.0,3.4585999999999997,2.0,15.0,5.0,11.0,0.0,0.29172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0
43.0,381.28,28.0,3.0,2.0,72.0,4.0,1.0,3.0,1860.4,13211.4,4.0,12.0,3.0,4.0,0.57572,18.0,4.8786000000000005,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
50.0,315.76,12.0,3.0,3.0,77.0,3.0,3.0,4.0,6741.8,4178.8,4.0,11.0,3.0,4.0,0.49324,16.0,5.466200000000001,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
41.0,58.25999999999999,9.0,1.0,3.0,96.0,3.0,3.0,3.0,4470.3,17477.3,3.0,13.0,3.0,3.0,1.0,12.0,5.7187,3.0,9.0,0.0,7.0,0.0,0.74374,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.875
26.0,82.22000000000003,25.0,1.0,3.0,61.0,3.0,1.0,3.0,820.6999999999998,6794.7,1.0,23.0,4.0,4.0,1.0,8.0,5.1213,3.0,8.0,5.0,7.0,0.0,0.42426,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
36.0,216.0,6.0,2.0,2.0,84.0,3.0,2.0,2.0,3143.4,1021.4000000000001,6.0,20.0,4.0,4.0,2.0,7.0,1.7976,3.0,3.0,0.0,1.0,0.0,0.287616,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
39.0,216.16000000000008,4.0,4.0,4.0,47.0,2.0,2.0,3.0,3119.9,11807.9,4.0,14.0,3.0,3.0,1.0,17.0,3.7821,4.0,15.0,5.0,9.0,0.0,0.55642,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
25.0,959.0,28.0,3.0,1.0,41.0,2.0,2.0,3.0,8639.0,24835.0,2.0,18.0,3.0,4.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
30.0,1240.0,9.0,3.0,3.0,48.0,3.0,2.0,4.0,6347.0,13982.0,0.0,19.0,3.0,4.0,0.0,12.0,2.0,1.0,11.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
45.0,1316.0,29.0,3.0,3.0,83.0,3.0,1.0,4.0,3452.0,9752.0,5.0,13.0,3.0,2.0,0.0,9.0,2.0,2.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
38.0,4.680000000000007,3.0,5.0,4.0,32.0,3.0,2.0,3.0,4855.98,1942.68,3.0,20.0,4.0,2.0,0.107796,19.0,1.28136,3.0,3.0,2.0,2.0,0.0,0.071864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
30.0,438.0,18.0,3.0,1.0,75.0,3.0,1.0,3.0,153.5999999999999,20812.0,1.0,14.0,3.0,3.0,0.37176,5.0,4.0,2.0,5.0,0.0,4.0,0.0,0.6196,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
32.0,689.0,9.0,2.0,4.0,35.0,1.0,2.0,4.0,654.48,17795.1,0.0,17.0,3.0,4.0,3.0,9.0,6.01352,4.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
30.0,201.0,5.0,3.0,4.0,84.0,3.0,1.0,1.0,1022.0,8233.0,5.0,14.0,3.0,4.0,1.0,8.0,5.182,3.0,3.0,2.0,2.0,0.0,0.34912,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
30.0,1427.0,2.0,1.0,2.0,35.0,2.0,1.0,4.0,2720.0,11162.0,0.0,13.0,3.0,4.0,0.0,6.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.255318326784672
41.0,857.0,10.0,3.0,4.0,91.0,2.0,4.0,1.0,12888.4,8595.4,4.0,13.0,3.0,2.0,1.0,21.0,6.2926,2.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
41.0,247.72000000000003,9.0,4.0,3.0,94.0,3.0,1.0,1.0,524.8,5247.8,2.0,21.0,4.0,4.0,1.0,7.0,3.7132,3.0,5.0,1.0,4.0,0.0,0.34264,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
19.0,1181.0,3.0,1.0,2.0,79.0,3.0,1.0,2.0,1483.0,16102.0,1.0,14.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
40.0,294.8399999999999,26.0,3.0,2.0,54.0,3.0,2.0,2.0,2854.6,5753.6,1.0,11.0,3.0,1.0,1.0,20.0,4.7504,3.0,20.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
